min_p_cent,max_p_grad,max_radius,max_uv,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom,lat_gen,lon_gen,year,month,season,amo_unsmoothed_value,ao_value,ea_wr_value,enso_best_value,ipo_value,nao_value,pdo_value,pna_value,pol_value,qbo_value,wp_value,raw_cluster,k2_posterior,k2_cluster,storm_type
1000.083524,14.99716026,747.2850237,86.05049384,0.428571429,0.571428571,0.022126119,0.025410902,0.023573134,0.017817853,0.018926359,0.007100582,0.009339754,0.009542461,0.005818437,0.009210208,41.8403559,-101.2021325,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,0,0.9999995445492214,2,Type 2 (Later-entry storms)
986.7668341,21.11220114,829.7855582,142.1226099,0.166666667,0.833333333,0.023352127,0.012782313,0.008513105,0.00877897,0.012867988,0.004947123,0.007236516,0.008573869,0.007814541,0.010725816,57.26785492,-122.5321777,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,0,0.9999998591283027,2,Type 2 (Later-entry storms)
976.7371208,26.57009215,1548.505138,94.49770001,0.6,0.4,0.024792191,0.013077349,0.007850044,0.006066611,0.006927482,0.005082838,0.007071002,0.008552888,0.007212816,0.010675844,36.99003656,-99.9788587,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,0,0.9964815334851421,2,Type 2 (Later-entry storms)
930.9540835,54.58950953,782.7812791,113.1045427,0.0,0.058823529,0.007815624,0.042039098,0.03599031,0.062774801,0.048457336,-0.004052406,-0.002209508,-0.004478638,-0.001944247,-0.001157753,41.83089703,-69.65300385,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,1,0.9999999999993676,1,Type 1 (Earlier-entry storms)
994.4638307,25.8677917,2129.955787,76.36313622,0.555555556,0.444444444,0.006590177,0.03758409,0.031377523,0.031811228,0.035072357,-0.00424263,-0.003215503,-0.004200841,-0.006182433,-0.001867938,32.26197987,-95.23651173,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,0,0.9998212296678208,2,Type 2 (Later-entry storms)
989.57988,22.14610334,469.4993037,143.7607783,0.090909091,0.0,0.00548757,0.005424048,0.004674953,0.009228512,0.01247105,0.007181525,0.003086164,0.004145265,-0.000123197,0.002978285,39.69827998,-79.51813315,2015,12,DJF,0.147802724,1.348413604,1.45395743,1.724871577,1.623725553,1.929331373,0.5507125,0.406691467,0.735022558,14.31704737,0.648316479,1,0.9994305791492701,1,Type 1 (Earlier-entry storms)
1004.347876,13.95703169,2035.583195,68.39356224,0.727272727,0.272727273,0.019797843,0.025408203,0.028778214,0.031173695,0.036133942,-0.006063597,-0.001975407,-0.000473486,-0.003540922,-6.81e-06,35.09933228,-102.8851694,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,0,0.999999970589871,2,Type 2 (Later-entry storms)
974.1713479,31.91582935,2023.23136,109.2509497,0.181818182,0.136363636,0.012479074,0.018595112,0.031729899,0.029744179,0.04013656,-0.011994973,-0.009459606,-0.005969731,-0.009246893,-0.005822832,33.52242105,-91.77880032,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,1,0.9999263286555248,1,Type 1 (Earlier-entry storms)
962.9980028,42.63229495,1448.880154,133.3081054,0.222222222,0.0,0.012818449,0.011526073,0.016035727,0.014527341,0.018289757,-0.009810924,-0.006797537,-0.007596521,-0.010937542,-0.009997074,42.95318006,-86.20461263,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,1,0.9999983621168076,1,Type 1 (Earlier-entry storms)
991.984932,17.90715734,1624.067515,129.1898074,0.4,0.3,0.016172548,0.010659541,0.020842665,0.017676022,0.017206753,-0.013577955,-0.008191832,-0.006583868,-0.006787692,-0.003855888,52.27796048,-115.2472481,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,0,0.8306423753565448,2,Type 2 (Later-entry storms)
996.7857116,15.19211967,427.8179339,135.7021155,0.285714286,0.714285714,0.007767336,0.009392813,0.007914732,0.003605181,0.003840928,-0.003364839,0.001184824,0.000632462,-0.001055401,5.55e-05,51.51457174,-114.3595308,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,0,0.9999998757373383,2,Type 2 (Later-entry storms)
995.4525299,17.36013197,950.056562,70.92951437,0.625,0.375,0.013474552,0.011695329,0.011663575,0.005157587,0.008228139,-0.00757272,-0.001508573,-0.001459507,-0.000958845,0.00073905,38.18518513,-101.7630531,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,0,0.9999987343865093,2,Type 2 (Later-entry storms)
989.6863758,25.40330635,934.1129351,88.67878118,0.777777778,0.222222222,0.014053833,0.006330279,0.006939859,0.00366048,0.006202772,-0.009438645,-0.002799243,-0.004383122,-0.002035483,-0.00110494,58.50284576,-108.6959756,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,0,0.9999903340050157,2,Type 2 (Later-entry storms)
949.3736295,40.74388448,1581.681625,100.5752636,0.1,0.0,0.003351714,0.00344081,0.004130129,0.003234248,0.005642387,-0.005076843,-0.003092307,-0.005150058,-0.009197643,-0.007273505,50.02170804,-86.88382173,2016,1,DJF,0.149598895,-1.544932425,-0.325522849,2.774534149,1.575453437,-0.431023917,1.069337856,1.876232456,-2.474538042,12.26588853,1.048574685,1,0.9999987682522457,1,Type 1 (Earlier-entry storms)
975.7996277,32.91080845,1199.234695,147.3577517,0.0,0.0,0.010089916,0.006539275,0.018230389,0.011524272,0.007771118,-0.011312785,-0.00683651,-0.002923434,-0.002788818,-0.001123736,42.74895447,-79.73269171,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9999347833413789,1,Type 1 (Earlier-entry storms)
1007.969257,11.48601357,365.9085895,58.29658823,1.0,0.0,0.009652896,0.007198347,0.008961454,0.007408559,0.009560117,-0.015428837,-0.012787921,-0.011532956,-0.00859876,-0.014481238,47.26469631,-84.91698715,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,0,0.9999999999999698,2,Type 2 (Later-entry storms)
1002.347496,8.377862839,390.1178211,122.2054218,0.0,0.714285714,0.002467187,0.001926992,0.003060432,0.010169697,0.031928913,-0.005428823,-0.001979833,-0.002819003,-0.000870984,-0.0026413,51.17683772,-113.7741856,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,0,0.999999952689991,2,Type 2 (Later-entry storms)
961.6468991,38.93195532,1644.881161,107.6076899,0.064516129,0.096774194,0.005277289,0.00253281,0.003067212,0.010169717,0.031928913,-0.006153871,-0.002464768,-0.003540708,-0.00121004,-0.002827273,33.03992146,-89.88234969,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9999981839035665,1,Type 1 (Earlier-entry storms)
986.9786994,24.1592033,324.1022407,88.91324384,0.833333333,0.166666667,0.015823134,0.003548259,0.007746012,0.000424213,0.00483404,-0.003841824,-0.000571097,-0.001993286,-0.000368445,-0.001613973,45.42886987,-96.66665989,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,0,0.999995760258803,2,Type 2 (Later-entry storms)
958.8712823,31.90295973,1328.169267,134.0672117,0.208333333,0.208333333,0.011447027,0.018259013,0.021037963,0.015193551,0.0192538,-0.00806197,-0.001106507,-0.001153916,0.001636632,0.001279155,34.92481815,-103.5948363,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9996060376950779,1,Type 1 (Earlier-entry storms)
980.657653,41.34232836,749.8098669,108.4821251,0.0,0.0,0.002038353,0.000609207,0.000568163,6.33e-05,0.000562045,-0.003438914,-0.000364778,-0.001435734,-0.000401881,-0.001409791,38.4717732,-76.05763266,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9999998769132366,1,Type 1 (Earlier-entry storms)
966.0313182,36.31452882,2057.89069,118.0941435,0.130434783,0.304347826,0.001542689,0.00602207,0.021108428,0.037470333,0.04544249,-0.006009962,-0.005658943,-0.006992887,-0.002627562,-0.004440215,29.55179365,-104.7662587,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9999640961139455,1,Type 1 (Earlier-entry storms)
992.0519118,24.8114521,1138.297053,127.5391728,0.565217391,0.391304348,0.023935156,0.009647506,0.024929915,0.015240984,0.013829913,-0.019671526,-0.012420418,-0.00877369,-0.00757853,-0.007967876,55.38650206,-132.8690471,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,0,0.9974352613754374,2,Type 2 (Later-entry storms)
1003.623065,15.49768029,415.5515771,76.8557918,0.25,0.0,0.015954925,0.002542943,0.010118461,0.006037044,0.002015136,-0.005415435,-0.00074279,-0.000483094,-0.000284112,-0.000885279,48.92821113,-81.82471171,2016,2,DJF,0.073395067,-0.120278454,-2.215003127,2.86419672,1.186181321,1.288620794,1.287963211,1.615773444,-2.174098643,9.694729677,1.698832891,1,0.9983766389069065,1,Type 1 (Earlier-entry storms)
971.8481269,41.5194824,1457.300165,98.64273246,0.32,0.08,0.013253492,0.011437048,0.020175989,0.022318893,0.013028109,-0.01136092,-0.006799828,-0.00762008,-0.003765042,-0.008635583,51.68437067,-105.7343195,2016,3,MAM,0.106191238,0.182875517,0.435516594,1.043859292,1.130909205,0.308265504,1.936588567,0.345314433,-0.073659244,6.083570829,-0.110908902,1,0.9999986256847404,1,Type 1 (Earlier-entry storms)
964.6574792,35.24047868,1012.794949,134.9746164,0.16,0.28,0.007315364,0.00866946,0.009732753,0.019112983,0.013934599,0.000858437,0.004363184,0.003449992,0.004155321,0.003644259,46.26402235,-108.5301244,2016,3,MAM,0.106191238,0.182875517,0.435516594,1.043859292,1.130909205,0.308265504,1.936588567,0.345314433,-0.073659244,6.083570829,-0.110908902,1,0.9999663214765299,1,Type 1 (Earlier-entry storms)
962.1089431,40.5215262,729.5028039,121.1502302,0.0,0.0,0.000151165,0.000448253,0.001195703,0.018989733,0.013726408,0.000108884,0.001577573,0.001449219,0.002693093,0.002346768,44.20522182,-74.39105213,2016,3,MAM,0.106191238,0.182875517,0.435516594,1.043859292,1.130909205,0.308265504,1.936588567,0.345314433,-0.073659244,6.083570829,-0.110908902,1,0.9999994694334249,1,Type 1 (Earlier-entry storms)
971.5018433,39.43130277,914.2004129,148.832701,0.391304348,0.0,0.025802392,0.018430172,0.016564404,0.019759874,0.014963758,-0.004561909,0.00023035,-0.000933118,-5.58e-05,-0.000365168,38.55627694,-92.45587594,2016,3,MAM,0.106191238,0.182875517,0.435516594,1.043859292,1.130909205,0.308265504,1.936588567,0.345314433,-0.073659244,6.083570829,-0.110908902,1,0.9999120046692975,1,Type 1 (Earlier-entry storms)
967.0142169,45.57976684,886.0201786,115.7616423,0.181818182,0.272727273,0.013493102,0.010485759,0.019385036,0.019902786,0.012430101,-0.010405316,-0.005735237,-0.006589333,-0.003044398,-0.006580585,53.02975115,-116.1699141,2016,3,MAM,0.106191238,0.182875517,0.435516594,1.043859292,1.130909205,0.308265504,1.936588567,0.345314433,-0.073659244,6.083570829,-0.110908902,1,0.9999999981704946,1,Type 1 (Earlier-entry storms)
971.0922317,28.9881403,1856.314483,115.6574824,0.15,0.1,0.007907748,0.033556764,0.034935823,0.021038414,0.025134849,-0.003509091,-0.002110146,-0.004029526,0.001661141,-0.00127321,37.99026609,-101.4604464,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,1,0.9998392829312622,1,Type 1 (Earlier-entry storms)
993.4507163,22.03549721,797.5104647,122.5231287,0.0,0.666666667,0.005218637,0.006439646,0.009348883,0.016573623,0.018088049,-0.004278735,-0.003109824,-0.003100061,-0.001496589,-0.002477167,58.84549681,-128.4969441,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,0,0.9997866271462726,2,Type 2 (Later-entry storms)
994.9618016,25.1978008,589.874982,125.265663,0.090909091,0.0,0.006116481,0.009330091,0.009319521,0.019411742,0.012867617,-0.006288781,-0.004562127,-0.005698439,-0.003894701,-0.005494598,41.21195692,-81.14029914,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,1,0.9998989415798444,1,Type 1 (Earlier-entry storms)
996.6664646,21.44933327,852.0243448,132.4086032,0.368421053,0.0,0.005376078,0.006999599,0.009362166,0.016683429,0.018122062,-0.004614239,-0.003232288,-0.003360563,-0.001695687,-0.003338592,50.11211213,-95.75963374,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,1,0.9524653924342735,1,Type 1 (Earlier-entry storms)
1005.857027,9.744712767,607.814455,126.8193759,0.75,0.0,0.003730438,0.011233031,0.004487745,0.008356451,0.00589036,-0.000887016,0.000895,-0.000261803,0.002622473,-0.001214983,40.37742735,-95.21862476,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,0,0.9999994534417419,2,Type 2 (Later-entry storms)
992.9634219,22.96185906,1246.096069,88.65010423,0.583333333,0.416666667,0.012207348,0.025353351,0.017501921,0.010424475,0.015405934,-0.002874914,-0.000953751,-0.002515256,0.000149645,-0.004079238,44.08988092,-102.6067611,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,0,0.9999200349276933,2,Type 2 (Later-entry storms)
997.8517225,14.33325731,270.9431998,84.54224322,0.6,0.4,0.007226162,0.009578092,0.010256636,0.011314381,0.015602751,-0.008042767,-0.005983808,-0.00708794,-0.005651987,-0.006603899,53.54118758,-103.5584277,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,0,0.9999987945965136,2,Type 2 (Later-entry storms)
995.0144874,18.08539655,1083.221962,106.230921,0.25,0.75,7.53e-06,0.014277379,0.000959983,0.01634879,0.000363361,-0.001329795,-0.001246219,-0.001311228,0.000129213,-0.002685602,39.24953093,-98.53723605,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,0,0.9999999031915794,2,Type 2 (Later-entry storms)
996.7912927,19.62106115,835.7578935,142.3565202,0.25,0.25,0.01371969,0.021591032,0.024164703,0.012207472,0.013547945,-0.006835993,-0.006146484,-0.007905296,-0.00809285,-0.010003036,55.40505829,-113.4459801,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,1,0.8837128470456085,1,Type 1 (Earlier-entry storms)
984.3814978,29.64025153,1432.863834,136.5679959,0.375,0.1875,0.013026784,0.022194353,0.0252103,0.021926934,0.006720594,-0.00747222,-0.005829961,-0.007506642,-0.005198062,-0.007496589,37.59081652,-102.1568519,2016,4,MAM,0.09498741,-1.148970512,-0.323963685,1.593521864,0.786637089,0.197910215,2.155213923,0.534855421,-1.433219845,3.56241198,-0.170650696,1,0.9893443315285041,1,Type 1 (Earlier-entry storms)
993.8215423,17.17925618,1062.827459,100.2782302,0.166666667,0.416666667,0.001153159,0.00125155,0.004117543,0.00187314,0.003999844,-9.39e-05,0.000101141,0.0004667,0.003161347,-0.000493604,55.08155946,-102.9946168,2016,5,MAM,0.261783581,-0.134116541,-1.813443963,-0.116815565,0.316364973,-0.732445075,1.883839279,-0.915603591,-0.202780445,5.291253132,0.70960751,0,0.8184296752855593,2,Type 2 (Later-entry storms)
991.0106452,21.23614378,1359.114439,45.66551766,0.111111111,0.0,0.000331963,0.007810008,0.00410835,0.002931799,0.002260116,-0.000870361,-0.000306141,-0.000319707,0.002762453,-0.001365274,46.5422173,-73.57628384,2016,5,MAM,0.261783581,-0.134116541,-1.813443963,-0.116815565,0.316364973,-0.732445075,1.883839279,-0.915603591,-0.202780445,5.291253132,0.70960751,1,0.9999643796930039,1,Type 1 (Earlier-entry storms)
992.8394132,23.16310072,1316.509525,142.264409,0.041666667,0.5,0.003092058,0.012490718,0.022254853,0.020247909,0.015667819,-0.002734618,-0.00182666,-0.002139727,0.001688414,-0.002176496,48.03386899,-105.3649332,2016,5,MAM,0.261783581,-0.134116541,-1.813443963,-0.116815565,0.316364973,-0.732445075,1.883839279,-0.915603591,-0.202780445,5.291253132,0.70960751,0,0.6671453467647913,2,Type 2 (Later-entry storms)
991.5598058,20.83587592,921.2457512,121.3456368,0.222222222,0.0,0.003835065,0.010031063,0.015423307,0.012313448,0.015521333,-0.00326782,-0.002643355,-0.003077654,0.001086459,-0.004776338,41.89832157,-85.17923392,2016,5,MAM,0.261783581,-0.134116541,-1.813443963,-0.116815565,0.316364973,-0.732445075,1.883839279,-0.915603591,-0.202780445,5.291253132,0.70960751,1,0.9988715183407474,1,Type 1 (Earlier-entry storms)
1007.729076,12.48637026,688.1031577,53.72379851,0.0,0.0,0.020135199,0.008495236,0.003806967,0.000545342,0.000332369,0.001261784,0.002808441,0.002406533,0.008037407,0.000731914,49.07835837,-72.5790299,2016,5,MAM,0.261783581,-0.134116541,-1.813443963,-0.116815565,0.316364973,-0.732445075,1.883839279,-0.915603591,-0.202780445,5.291253132,0.70960751,1,0.9999979425840335,1,Type 1 (Earlier-entry storms)
994.084189,18.84580495,1295.71822,145.4149784,0.0,0.395348837,0.003256954,0.00429715,0.002161241,0.001266032,0.009046773,0.000176444,0.00103058,0.001344573,0.00439381,-0.002636477,46.00241561,-119.5778387,2016,6,JJA,0.326579753,0.213937431,-1.672924242,-0.587152993,0.075092857,-0.192800364,1.562464634,-0.706062602,-0.912341046,6.780094284,-0.530134284,1,0.8585622056028863,1,Type 1 (Earlier-entry storms)
998.1113088,14.34131835,847.6936758,66.59532381,0.375,0.625,0.001818839,0.007181548,9.88e-05,0.002965897,0.00095308,0.000423654,0.00279501,0.001686988,0.008068295,-0.000203454,45.25980262,-107.5033922,2016,6,JJA,0.326579753,0.213937431,-1.672924242,-0.587152993,0.075092857,-0.192800364,1.562464634,-0.706062602,-0.912341046,6.780094284,-0.530134284,0,0.999999938924714,2,Type 2 (Later-entry storms)
985.111838,24.65787547,1820.331265,114.7329346,0.631578947,0.0,0.037245275,0.013233575,0.015135666,0.015081795,0.018190423,0.001471218,0.00117504,-4.73e-05,0.010457126,-0.003574041,47.0447445,-94.75092907,2016,6,JJA,0.326579753,0.213937431,-1.672924242,-0.587152993,0.075092857,-0.192800364,1.562464634,-0.706062602,-0.912341046,6.780094284,-0.530134284,0,0.9908958592116552,2,Type 2 (Later-entry storms)
1005.093869,9.997062437,1061.9848,140.2136911,0.888888889,0.0,0.022334693,0.01413059,0.014533786,0.019313747,0.011865132,0.005586084,0.009796071,0.009879306,0.017990571,0.005648728,48.00625112,-94.85456668,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,0,0.9999999996311555,2,Type 2 (Later-entry storms)
992.2048401,21.06457265,1086.064948,134.6792918,0.0,0.0,0.004594967,0.00516662,0.006414895,0.002919521,0.010578029,0.003083457,0.005155479,0.005785083,0.009858575,0.002659335,44.75554934,-75.71633644,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.999964263965578,1,Type 1 (Earlier-entry storms)
985.5339987,21.64913519,1518.603018,135.0178736,0.0,0.421052632,0.006823457,0.006383588,0.00301723,0.008893963,0.010714474,0.004237198,0.007056437,0.007393832,0.01219624,0.004277505,49.67262816,-103.287064,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.8523522969670945,1,Type 1 (Earlier-entry storms)
998.1078995,17.93497168,973.7379388,139.172048,0.0,0.037037037,0.007281077,0.00976791,0.00713316,0.006705274,0.00131001,0.003105975,0.004977594,0.002875646,0.003871614,-0.001255514,59.99591958,-83.27752349,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.9999590838117284,1,Type 1 (Earlier-entry storms)
995.3468959,15.00926578,1271.853393,78.76500324,0.166666667,0.0,0.006145629,0.009184485,0.008660893,0.003550532,0.002220377,0.000669736,0.002159226,0.00314839,0.007664181,-0.001720338,44.4341089,-79.37145201,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.9999342610124897,1,Type 1 (Earlier-entry storms)
999.3684154,13.83535891,1283.763777,90.00870124,0.0,0.416666667,0.003485937,0.002984659,0.007689945,0.007788505,0.003284344,0.003839494,0.009079124,0.007444309,0.009569701,0.003054806,46.44379565,-105.7586302,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.5434003455925269,1,Type 1 (Earlier-entry storms)
1007.309963,10.97188667,712.6732857,99.48661029,0.083333333,0.333333333,0.01081603,0.009181676,0.008656694,0.003633375,0.002910564,0.000764644,0.000534035,0.002141008,0.005230294,-0.001929919,55.75460337,-91.71265258,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.7891458230911632,1,Type 1 (Earlier-entry storms)
1007.641034,11.47822796,621.5694847,119.9192027,0.076923077,0.0,0.010806813,0.009185759,0.008779331,0.004161628,0.003199399,0.000364935,-0.000993529,0.001358443,0.004707014,-0.000627877,45.79627849,-72.60153937,2016,7,JJA,0.349375924,-0.014708598,-0.832404521,-0.747490421,-0.257179259,-1.783155654,0.78108999,0.463478386,-0.081901647,9.168935435,-1.329876077,1,0.9999835276037418,1,Type 1 (Earlier-entry storms)
1003.487894,11.43580645,810.6238161,81.46470512,0.5,0.0,0.005759781,0.02864185,0.039423708,0.034631355,0.023611537,0.00665294,0.011291239,0.009928723,0.01260042,0.006083875,43.58936429,-84.72828367,2016,8,JJA,0.373172096,0.372345373,-3.121884799,-1.11782785,-0.355451375,-2.303510943,0.049715346,-0.976980626,2.588537753,12.98777659,-0.279617871,0,0.885959336424719,2,Type 2 (Later-entry storms)
992.98928,25.16438664,1286.395554,108.7227002,0.1,0.0,0.001116051,0.011753506,0.039235802,0.026189728,0.01991787,0.010373762,0.012143533,0.010566751,0.006675368,0.004879485,41.98714508,-86.55261315,2016,8,JJA,0.373172096,0.372345373,-3.121884799,-1.11782785,-0.355451375,-2.303510943,0.049715346,-0.976980626,2.588537753,12.98777659,-0.279617871,1,0.9999681366668773,1,Type 1 (Earlier-entry storms)
997.2642785,13.06615342,798.8812939,75.10578428,0.444444444,0.555555556,0.007766288,0.010966802,0.004962706,0.009297633,0.009636621,0.009831299,0.007465302,0.007672285,0.005159494,0.007855129,44.2740415,-102.9513584,2016,8,JJA,0.373172096,0.372345373,-3.121884799,-1.11782785,-0.355451375,-2.303510943,0.049715346,-0.976980626,2.588537753,12.98777659,-0.279617871,0,0.9999997897728673,2,Type 2 (Later-entry storms)
982.8389083,26.64264869,1533.918802,76.68682334,0.142857143,0.0,0.033720422,0.019784939,0.014350802,0.011545837,0.01304769,0.00512185,0.005118254,0.007198705,0.003770626,0.003133907,43.79639365,-89.57136127,2016,8,JJA,0.373172096,0.372345373,-3.121884799,-1.11782785,-0.355451375,-2.303510943,0.049715346,-0.976980626,2.588537753,12.98777659,-0.279617871,1,0.99995481305121,1,Type 1 (Earlier-entry storms)
989.7340678,18.30899791,1559.51482,78.36022736,0.15,0.3,0.009398531,0.004179428,0.003470583,0.001596116,0.000843506,0.006462607,0.00905587,0.007176076,0.006632773,0.004051431,46.64594224,-108.0510632,2016,8,JJA,0.373172096,0.372345373,-3.121884799,-1.11782785,-0.355451375,-2.303510943,0.049715346,-0.976980626,2.588537753,12.98777659,-0.279617871,1,0.9544835978209348,1,Type 1 (Earlier-entry storms)
997.1276888,28.72185835,792.6311487,144.7289896,0.133333333,0.0,0.022155504,0.030108047,0.038707086,0.022461979,0.006962785,0.011030032,0.011997898,0.012113758,0.010568446,0.012571538,49.20337594,-94.9906338,2016,9,SON,0.373968267,0.680399344,0.308634922,-1.438165278,-0.619723491,0.676133767,-0.021659299,0.042560363,-1.151022848,13.39661774,-1.659359665,1,0.9998563783406174,1,Type 1 (Earlier-entry storms)
970.8635576,33.8844636,935.3899185,76.51141492,0.142857143,0.0,0.023031778,0.018975653,0.016111591,0.016287835,0.011016901,0.010005571,0.007599733,0.006491918,0.000830207,0.003756557,46.37487729,-86.22606231,2016,9,SON,0.373968267,0.680399344,0.308634922,-1.438165278,-0.619723491,0.676133767,-0.021659299,0.042560363,-1.151022848,13.39661774,-1.659359665,1,0.999996430904429,1,Type 1 (Earlier-entry storms)
