min_p_cent,max_p_grad,max_radius,max_uv,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom,lat_gen,lon_gen,year,month,season,amo_unsmoothed_value,ao_value,ea_wr_value,enso_best_value,ep_np_value,ipo_value,nao_value,pdo_value,pna_value,pol_value,qbo_value,tnh_value,wp_value
0.1931103274857077,3.0641236824652527,6.893053474529678,0.1189436022804253,0.428571429,0.9090909067575758,0.005911018,0.016346018,0.00571468,0.021260513,0.025742659,0.000432566,0.002144391,0.000846511,0.002229191,0.001742247,44.39959637,-103.5801324,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-1.2253051927083598,3.5520231833458324,7.391075977997451,-1.4902348836873192,0.263157895,0.3125996810207337,0.032060444,0.026143662,0.032444742,0.024595854,0.016854847,-0.001916604,0.001045283,0.000714426,0.002066903,0.0011545,38.70411177,-102.9363499,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-0.22443758724214022,3.333005014685956,6.813403554272947,-1.034147224134363,0.8,0.0424242419575758,0.045246329,0.022727686,0.011774307,0.008220706,0.007591743,-0.003167202,-0.003966275,-0.003544321,-0.005204466,-0.004634323,39.11079946,-102.2315009,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
0.4021910420448296,2.81487964415773,6.130284208066719,0.601615899044958,0.571428571,0.2424242424242424,0.00671036,0.00579948,0.008352849,0.011180901,0.014201292,0.000790614,0.002512021,0.002266433,0.003484138,0.001932111,52.90865677,-92.29061004,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
0.017025433780575753,3.2127211351626186,7.249483419112037,0.8911663985234753,0.045454545,0.42424242424242425,0.00651005,0.004107996,0.007629089,0.00744111,0.013340123,1.65e-05,0.001707168,0.001781529,0.003027138,0.001883504,50.41054824,-127.9620592,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
1.329588375288581,2.8859102601998137,5.832680618801121,-1.8318327185855001,0.0,-0.42424242424242425,0.001415035,0.001476322,0.002104973,0.002957871,0.01314606,-0.000642144,0.000373074,0.000728691,0.001053705,0.0007671,40.98746768,-72.84757826,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
0.20207804924737344,2.8590866521776137,6.931146140271569,1.5810606245508751,0.0,0.6363636363636364,0.019225431,0.039280559,0.01853122,0.044730426,0.018551087,-0.000664692,0.000607232,2.6e-05,0.002453868,0.000461535,50.11074112,-113.8457292,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
0.056675259953712864,2.9996092657975852,6.797147054264296,-1.1807971076789647,0.375,1.0340909076325757,0.012158335,0.020543467,0.023627477,0.045482124,0.029441161,-0.001656986,-7.38e-05,-8.84e-05,0.003119486,0.002656287,50.0614103,-109.5765614,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
-1.1038708632759788,3.6340573045820146,6.541645050266946,-0.9786627789780138,0.0,-0.42424242424242425,0.000937477,0.007456549,0.003282267,0.001275477,0.002548087,-2.02e-05,-0.001294634,-0.001235906,-0.002118154,-0.001204341,41.930284,-72.52279414,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
-0.5667078487140679,3.3245820162133017,6.982310764272631,-0.5240424928448553,0.461538462,-0.42424242424242425,0.010922787,0.014772993,0.017864908,0.035343099,0.026429212,-0.002361554,-0.001390742,-0.000760201,0.000975434,0.000401557,41.63139876,-84.92948046,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
2.715947003329367,2.6653669755656137,6.6266001203442615,-0.3918396969152853,0.571428571,0.5757575757575758,0.004644586,0.008080742,0.002159238,0.001907549,0.002456747,-0.001291048,-0.003464187,-0.00221239,-0.005180046,-0.003915083,55.5398503,-103.1647176,1950,4,MAM,-0.035580442,0.889584363,-2.735582985,-1.209234922,-1.841637764,-0.990846998,0.869299513,-0.576067792,0.068392627,-0.091224099,-4.349780152,,-0.615150046
-0.705148325820292,3.425634239598874,7.171131524301156,-1.1443380542356651,0.026315789,-0.42424242424242425,0.018142898,0.040172566,0.018878552,0.043949069,0.012432343,-0.000794343,0.000654125,-0.000167881,0.002230464,-2.97e-05,43.42545756,-77.85572195,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
0.07333366992910027,3.1696849962234768,7.363526873442921,0.1981062059100894,0.08,-0.23757575776242423,0.020278536,0.006468204,0.007325003,0.011248709,0.014716346,4.35e-05,0.001222888,0.000893662,0.00332299,0.000584859,47.59241438,-96.99047434,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
0.18421261248678267,3.139598238114987,6.932285061731084,0.7855384385271809,0.333333333,-0.42424242424242425,0.023295914,0.030235911,0.018559802,0.040485825,0.018550957,-0.001630347,-0.001277046,-0.000404783,0.001497702,0.000231709,41.33973933,-90.13609423,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
1.1266600983873163,2.8265435645642008,6.586210321555384,-0.2844749139601576,0.3,-0.42424242424242425,0.012382824,0.006374615,0.002304092,0.016255517,0.013143173,-9.85e-05,0.000396677,0.00053369,0.00281867,0.000255849,49.59659711,-88.86397196,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
0.5695789706822212,2.6655603004272677,6.784056199836822,-0.9817104290442129,0.222222222,1.3905723892760944,0.013398478,0.008822779,0.017102731,0.010327022,0.002572031,0.001940324,0.002271528,0.002866564,0.005892877,0.002196361,50.26728816,-112.5057048,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
-1.1084241400175134,3.533224315113628,7.23011624545074,1.454490269215353,0.208333333,-0.42424242424242425,0.034903069,0.010279872,0.002937408,0.006544854,0.003591615,0.001587686,0.002672973,0.00117484,0.00178765,-0.000189049,44.11930855,-94.75169761,1950,5,MAM,0.036215729,0.406038334,1.174936736,-1.139572351,-0.95169284,-1.360119114,-0.281055777,-1.607442437,-0.102066385,0.359215301,-2.250939,,0.11510816
-0.9795483081436681,3.3057186748912923,7.008135437424118,0.7795738964424388,0.0,0.009866103323467235,0.015858571,0.002240067,0.006687019,0.023409813,0.008098331,0.001201081,0.003110797,0.0022007,0.000878988,0.001927893,40.69861096,-103.1558426,1950,6,JJA,0.052011901,0.872492305,1.035456457,-1.609909779,-0.441747916,-0.95539123,0.468588934,-1.148817081,-1.692525396,0.4596547,-2.772097848,,1.195366367
0.07622327667726474,2.4989870728946877,5.812579803798984,-0.009819260200537847,0.166666667,1.520202017479798,0.009353388,0.018807317,0.014266133,0.018965412,0.005929161,0.000965124,0.002439548,0.002120757,0.000940294,0.001437352,60.09079414,-94.99794209,1950,6,JJA,0.052011901,0.872492305,1.035456457,-1.609909779,-0.441747916,-0.95539123,0.468588934,-1.148817081,-1.692525396,0.4596547,-2.772097848,,1.195366367
0.716199455359514,2.642393577432015,6.142868535801857,-1.645783406608945,0.0,1.4424242405575758,0.009353388,0.018806312,0.014255913,0.018964533,0.005929161,0.000887639,0.0023895,0.002075854,0.001267128,0.001397633,46.07721663,-106.2542095,1950,6,JJA,0.052011901,0.872492305,1.035456457,-1.609909779,-0.441747916,-0.95539123,0.468588934,-1.148817081,-1.692525396,0.4596547,-2.772097848,,1.195366367
-0.5907407433853755,3.3046184481301046,7.0254265652836825,0.3800331295836646,0.102564103,0.29370629370629375,0.015466604,0.020569255,0.008898206,0.014624279,0.010863938,-0.000530081,-0.002797467,-0.002749831,-0.004353547,-0.001640628,59.98890259,-124.2300118,1950,6,JJA,0.052011901,0.872492305,1.035456457,-1.609909779,-0.441747916,-0.95539123,0.468588934,-1.148817081,-1.692525396,0.4596547,-2.772097848,,1.195366367
